;Unnamed: 0;statut_public_prive;nom_etablissement;type_etablissement;ecole_elementaire;section;adresse_1;code_postal;web;telephone;Latitude;Longitude;nombre_d_eleves;montessori;bilingue;religieux;nb_voie;rue;type;nb_voie_100;popup
414;414;Association;fraises des bois;crèche multi-accueil;;creche;8 passage des taillandiers;75011;https://laplanetedesenfants.org/les-fraises-des-bois;143555316;48.8538872;2.3748008;25;non;non;non;8;passage des taillandiers;passage;108;<a href=https://laplanetedesenfants.org/les-fraises-des-bois>fraises des bois</a><br>Adresse: 8 passage des taillandiers<br>cp: 75011
415;415;Public;e.m.pu armand rousseau ;Ecole;0.0;maternelle;13 avenue armand rousseau;75012;https://annuaire-education.fr/etablissement/Paris-12e--Arrondissement/E.M.PU-ARMAND-ROUSSEAU-13-avenue-Armand-Rousseau/0753747R.html;143447727;48.8364509;2.4091368;131.0;non;non;non;13;avenue armand rousseau;avenue;113;<a href=https://annuaire-education.fr/etablissement/Paris-12e--Arrondissement/E.M.PU-ARMAND-ROUSSEAU-13-avenue-Armand-Rousseau/0753747R.html>e.m.pu armand rousseau </a><br>Adresse: 13 avenue armand rousseau<br>cp: 75012
416;416;Privé;bout'chou  - d'ici et d'ailleurs;crèche multi-accueil;;creche;21 avenue claude régaud;75012;https://www.lamaisondesboutchou.org/nos-etablissements/dida;145861566;48.8210452;2.3725069;20;non;non;non;21;avenue claude régaud;avenue;121;<a href=https://www.lamaisondesboutchou.org/nos-etablissements/dida>bout'chou  - d'ici et d'ailleurs</a><br>Adresse: 21 avenue claude régaud<br>cp: 75012
417;417;Municipal;daumesnil - occasionnel;halte-garderie;;creche;130 avenue daumesnil;75012;https://www.paris.fr/equipements/creche-collective-municipale-daumesnil-2099;144681361;48.8411136;2.3883379;12;non;non;non;130;avenue daumesnil;avenue;230;<a href=https://www.paris.fr/equipements/creche-collective-municipale-daumesnil-2099>daumesnil - occasionnel</a><br>Adresse: 130 avenue daumesnil<br>cp: 75012
418;418;Privé;les nouvelles crèches vivaldi - paris 12;;;creche;157 avenue daumesnil;75012;https://www.nouvellescreches.fr/micro-creche/creche-vivaldi-paris-12;;48.8414126;2.3885294;;non;non;non;157;avenue daumesnil;avenue;257;<a href=https://www.nouvellescreches.fr/micro-creche/creche-vivaldi-paris-12>les nouvelles crèches vivaldi - paris 12</a><br>Adresse: 157 avenue daumesnil<br>cp: 75012
419;419;Privé;les nouvelles crèches de daumesnil - paris 12;;;creche;159 avenue daumesnil;75012;https://www.nouvellescreches.fr/micro-creche/creche-daumesnil-paris-12;;48.8413431;2.3888376;;non;non;non;159;avenue daumesnil;avenue;259;<a href=https://www.nouvellescreches.fr/micro-creche/creche-daumesnil-paris-12>les nouvelles crèches de daumesnil - paris 12</a><br>Adresse: 159 avenue daumesnil<br>cp: 75012
420;420;Privé;abc au bonheur des ours (bilingue);crèche collective;;creche;180 avenue daumesnil;75012;https://www.abcpuericulture.com/fr/creche-collective-paris/au-bonheurdes-ours/25;140010049;48.8387263;2.3973323;58;non;oui;non;180;avenue daumesnil;avenue;280;<a href=https://www.abcpuericulture.com/fr/creche-collective-paris/au-bonheurdes-ours/25>abc au bonheur des ours (bilingue)</a><br>Adresse: 180 avenue daumesnil<br>cp: 75012
421;421;Privé;maison bleue la flute de pan (montessori);;;creche;180 avenue daumesnil;75012;https://www.la-maison-bleue.fr/creche/ile-de-france/paris/75012/micro-creche-montessori-la-flute-de-pan;;48.8387263;2.3973323;;oui;non;non;180;avenue daumesnil;avenue;280;<a href=https://www.la-maison-bleue.fr/creche/ile-de-france/paris/75012/micro-creche-montessori-la-flute-de-pan>maison bleue la flute de pan (montessori)</a><br>Adresse: 180 avenue daumesnil<br>cp: 75012
422;422;Public;e.m.pu daumesnil s ;Ecole;0.0;maternelle;253 avenue daumesnil;75012;https://www.education.gouv.fr/annuaire/075-paris/paris-12e-arrondissement/etab/empu-daumesnil-s-253-bis-avenue-daumesnil.html;155782145;48.8374422;2.4020085;224.0;non;non;non;253;avenue daumesnil;avenue;353;<a href=https://www.education.gouv.fr/annuaire/075-paris/paris-12e-arrondissement/etab/empu-daumesnil-s-253-bis-avenue-daumesnil.html>e.m.pu daumesnil s </a><br>Adresse: 253 avenue daumesnil<br>cp: 75012
423;423;Public;e.m.pu daumesnil d ;Ecole;0.0;maternelle;70 avenue daumesnil;75012;http://www.annuaire-mairie.fr/education-ecole-maternelle-publique-daumesnil-d.html;143439688;48.8447097;2.3803532;115.0;non;non;non;70;avenue daumesnil;avenue;170;<a href=http://www.annuaire-mairie.fr/education-ecole-maternelle-publique-daumesnil-d.html>e.m.pu daumesnil d </a><br>Adresse: 70 avenue daumesnil<br>cp: 75012
424;424;Municipal;daumesnil;crèche collective;;creche;72 avenue daumesnil;75012;https://www.paris.fr/equipements/creche-collective-municipale-daumesnil-2099;149285151;48.8446028;2.3805301;77;non;non;non;72;avenue daumesnil;avenue;172;<a href=https://www.paris.fr/equipements/creche-collective-municipale-daumesnil-2099>daumesnil</a><br>Adresse: 72 avenue daumesnil<br>cp: 75012
425;425;Municipal;st mandé;crèche collective;;creche;16 avenue de saint mandé;75012;https://www.paris.fr/equipements/multi-accueil-municipal-saint-mande-3779;144757085;48.8451636;2.3979607;66;non;non;non;16;avenue de saint mandé;avenue;116;<a href=https://www.paris.fr/equipements/multi-accueil-municipal-saint-mande-3779>st mandé</a><br>Adresse: 16 avenue de saint mandé<br>cp: 75012
426;426;Privé;chaperons trousseau;;;creche;26 avenue du docteur arnold netter;75012;https://www.lpcr.fr/fr/creches/paris/488;;48.8427485;2.4053432;;non;non;non;26;avenue du docteur arnold netter;avenue;126;<a href=https://www.lpcr.fr/fr/creches/paris/488>chaperons trousseau</a><br>Adresse: 26 avenue du docteur arnold netter<br>cp: 75012
427;427;Public;e.m.pu arnold netter ;Ecole;0.0;maternelle;42 avenue du docteur arnold netter;75012;https://fr.mappy.com/poi/5320e6d5e4b07c1cacaf7923;143467797;48.8436941;2.4056044;107.0;non;non;non;42;avenue du docteur arnold netter;avenue;142;<a href=https://fr.mappy.com/poi/5320e6d5e4b07c1cacaf7923>e.m.pu arnold netter </a><br>Adresse: 42 avenue du docteur arnold netter<br>cp: 75012
428;428;Privé;plic et ploc netter;;;creche;9 avenue du docteur arnold netter;75012;https://www.plicetploc.fr/contact;;48.8416817;2.4047722;;non;non;non;9;avenue du docteur arnold netter;avenue;109;<a href=https://www.plicetploc.fr/contact>plic et ploc netter</a><br>Adresse: 9 avenue du docteur arnold netter<br>cp: 75012
429;429;Public;e.m.pu carnot ;Ecole;0.0;maternelle;16 boulevard carnot;75012;https://fr.mappy.com/poi/50ae9c5484ae38d352b35852;146282413;48.8415095;2.4131999;201.0;non;non;non;16;boulevard carnot;boulevard;116;<a href=https://fr.mappy.com/poi/50ae9c5484ae38d352b35852>e.m.pu carnot </a><br>Adresse: 16 boulevard carnot<br>cp: 75012
430;430;Privé;e.p.pr saint-michel de picpus (catholique);Ecole;1.0;maternelle;47 boulevard de picpus;75012;https://www.stmicheldepicpus.fr/ecole;143438765;48.8442867;2.4016717;665.0;non;non;catholique;47;boulevard de picpus;boulevard;147;<a href=https://www.stmicheldepicpus.fr/ecole>e.p.pr saint-michel de picpus (catholique)</a><br>Adresse: 47 boulevard de picpus<br>cp: 75012
431;431;Privé;les explorateurs de picpus;;;creche;56 boulevard de picpus;75012;https://www.lesbebesexplorateurs.com/creche-paris-75012-picpus;;48.8438677;2.4021449;;non;non;non;56;boulevard de picpus;boulevard;156;<a href=https://www.lesbebesexplorateurs.com/creche-paris-75012-picpus>les explorateurs de picpus</a><br>Adresse: 56 boulevard de picpus<br>cp: 75012
432;432;Privé;e.p.pr cours moliere (bilingue);Ecole;1.0;maternelle;2 boulevard soult;75012;https://www.cours-moliere.com;143434496;48.8359855;2.4075308;;non;oui;non;2;boulevard soult;boulevard;102;<a href=https://www.cours-moliere.com>e.p.pr cours moliere (bilingue)</a><br>Adresse: 2 boulevard soult<br>cp: 75012
433;433;Privé;liveli ledru rollin;;;creche;11 cour du marché saint antoine;75012;https://www.liveli.fr/creches/ledru-rollin;;48.8481701;2.3752239;;non;non;non;11;cour du marché saint antoine;cour;111;<a href=https://www.liveli.fr/creches/ledru-rollin>liveli ledru rollin</a><br>Adresse: 11 cour du marché saint antoine<br>cp: 75012
434;434;Privé;e.p.pr la maison des enfants ;Ecole;1.0;maternelle;route du champ de manoeuvre;75012;https://www.lamaisondesenfants-cartoucherie.fr;148086103;48.8346958;2.4492915;;non;non;non;0;route du champ de manoeuvre;route;100;<a href=https://www.lamaisondesenfants-cartoucherie.fr>e.p.pr la maison des enfants </a><br>Adresse: route du champ de manoeuvre<br>cp: 75012
435;435;Privé;crescendo barrier;crèche multi-accueil;;creche;8 impasse barrier;75012;https://www.crescendo.asso.fr/le-baobab;;48.8478989;2.3797258;30;non;non;non;8;impasse barrier;impasse;108;<a href=https://www.crescendo.asso.fr/le-baobab>crescendo barrier</a><br>Adresse: 8 impasse barrier<br>cp: 75012
436;436;Municipal;druinot;crèche collective;;creche;4 impasse druinot;75012;https://www.paris.fr/equipements/creche-collective-municipale-druinot-3780;144754655;48.8498756;2.380765;66;non;non;non;4;impasse druinot;impasse;104;<a href=https://www.paris.fr/equipements/creche-collective-municipale-druinot-3780>druinot</a><br>Adresse: 4 impasse druinot<br>cp: 75012
437;437;Municipal;tourneux;halte-garderie;;creche;15 impasse tourneux;75012;https://www.paris.fr/equipements/multi-accueil-municipal-tourneux-3782;;48.8368211;2.399014;20;non;non;non;15;impasse tourneux;impasse;115;<a href=https://www.paris.fr/equipements/multi-accueil-municipal-tourneux-3782>tourneux</a><br>Adresse: 15 impasse tourneux<br>cp: 75012
438;438;Association;les pieds tendres;crèche parentale;;creche;10 passage abel leblanc;75012;www.lespiedstendres.fr;143459103;48.8460086;2.3815839;18;non;non;non;10;passage abel leblanc;passage;110;<a href=www.lespiedstendres.fr>les pieds tendres</a><br>Adresse: 10 passage abel leblanc<br>cp: 75012
439;439;Privé;crescendo caserne de reuilly;;;creche;3 passage marie rogissart;75012;https://www.crescendo.asso.fr/caserne-de-reuilly;;48.8473525;2.3855299;;non;non;non;3;passage marie rogissart;passage;103;<a href=https://www.crescendo.asso.fr/caserne-de-reuilly>crescendo caserne de reuilly</a><br>Adresse: 3 passage marie rogissart<br>cp: 75012
440;440;Municipal;bataillon pacifique;crèche collective;;creche;8 place du bataillon du pacifique;75012;https://www.paris.fr/equipements/creche-collective-municipale-du-bataillon-du-pacifique-2eme-etage-2317;153182600;48.8400801;2.379899872909694;96;non;non;non;8;place du bataillon du pacifique;place;108;<a href=https://www.paris.fr/equipements/creche-collective-municipale-du-bataillon-du-pacifique-2eme-etage-2317>bataillon pacifique</a><br>Adresse: 8 place du bataillon du pacifique<br>cp: 75012
441;441;Public;e.m.pu lachambaudie ;Ecole;0.0;maternelle;2 place lachambeaudie;75012;https://www.education.gouv.fr/annuaire/075-paris/paris-12e-arrondissement/etab/empu-lachambaudie-2-place-lachambaudie.html;183980801;48.8355857;2.3864021;117.0;non;non;non;2;place lachambeaudie;place;102;<a href=https://www.education.gouv.fr/annuaire/075-paris/paris-12e-arrondissement/etab/empu-lachambaudie-2-place-lachambaudie.html>e.m.pu lachambaudie </a><br>Adresse: 2 place lachambeaudie<br>cp: 75012
442;442;Association;croix saint simon les petits soleils;crèche multi-accueil;;creche;28 rue baron le roy;75012;https://www.croix-saint-simon.org/multi-accueil-petits-soleils;153173415;48.8345909;2.3879471;25;non;non;non;28;rue baron le roy;rue;128;<a href=https://www.croix-saint-simon.org/multi-accueil-petits-soleils>croix saint simon les petits soleils</a><br>Adresse: 28 rue baron le roy<br>cp: 75012
443;443;Public;e.m.pu charles baudelaire ;Ecole;0.0;maternelle;16 rue charles baudelaire;75012;https://fr.mappy.com/poi/53238387e4b04129c76ac917;143075428;48.8495067;2.376917;143.0;non;non;non;16;rue charles baudelaire;rue;116;<a href=https://fr.mappy.com/poi/53238387e4b04129c76ac917>e.m.pu charles baudelaire </a><br>Adresse: 16 rue charles baudelaire<br>cp: 75012
444;444;Privé;micro chouette de decaen;micro-crèche;;creche;13 rue claude decaen;75012;www.chouettescreches.com;755642629;48.8341276;2.4008834;10;non;non;non;13;rue claude decaen;rue;113;<a href=www.chouettescreches.com>micro chouette de decaen</a><br>Adresse: 13 rue claude decaen<br>cp: 75012
445;445;Privé;maison bleue papillon (montessori);;;creche;77 rue claude decaen;75012;https://www.la-maison-bleue.fr/creche/ile-de-france/paris/75012/micro-creche-montessori-papillon;;48.8377107;2.3970345;;oui;non;non;77;rue claude decaen;rue;177;<a href=https://www.la-maison-bleue.fr/creche/ile-de-france/paris/75012/micro-creche-montessori-papillon>maison bleue papillon (montessori)</a><br>Adresse: 77 rue claude decaen<br>cp: 75012
446;446;Privé;baby bulles de vie crozatier;micro-crèche;;creche;50 rue crozatier;75012;www.crechesbullesdevie.fr;967334677;48.8487874;2.3802886;10;non;non;non;50;rue crozatier;rue;150;<a href=www.crechesbullesdevie.fr>baby bulles de vie crozatier</a><br>Adresse: 50 rue crozatier<br>cp: 75012
447;447;Public;e.m.pu d'artagnan ;Ecole;0.0;maternelle;12 rue d'artagnan;75012;https://fr.mappy.com/poi/50ae90c684ae177d913c7624;143467208;48.8454662;2.386845;205.0;non;non;non;12;rue d'artagnan;rue;112;<a href=https://fr.mappy.com/poi/50ae90c684ae177d913c7624>e.m.pu d'artagnan </a><br>Adresse: 12 rue d'artagnan<br>cp: 75012
448;448;Association;les crocos;crèche parentale;;creche;17 rue dagorno;75012;www.lescrocos.fr;143473582;48.8425849;2.4000405;20;non;non;non;17;rue dagorno;rue;117;<a href=www.lescrocos.fr>les crocos</a><br>Adresse: 17 rue dagorno<br>cp: 75012
449;449;Privé;e.p.pr ecole du cerene ;Ecole;1.0;maternelle;25 rue dagorno;75012;https://cerene-education.fr;142170372;48.842546;2.4006185;;non;non;non;25;rue dagorno;rue;125;<a href=https://cerene-education.fr>e.p.pr ecole du cerene </a><br>Adresse: 25 rue dagorno<br>cp: 75012
450;450;Public;e.m.pu bercy n ;Ecole;0.0;maternelle;167 rue de bercy;75012;https://www.ac-paris.fr/portail/jcms/p1_588804/portail-repertoire-des-etablissements;146289558;48.8426046;2.3752711;78.0;non;non;non;167;rue de bercy;rue;267;<a href=https://www.ac-paris.fr/portail/jcms/p1_588804/portail-repertoire-des-etablissements>e.m.pu bercy n </a><br>Adresse: 167 rue de bercy<br>cp: 75012
451;451;Municipal;charenton;crèche collective;;creche;295 rue de charenton;75012;https://www.paris.fr/equipements/creche-collective-municipale-charenton-2210;149285430;48.8343678;2.394124;66;non;non;non;295;rue de charenton;rue;395;<a href=https://www.paris.fr/equipements/creche-collective-municipale-charenton-2210>charenton</a><br>Adresse: 295 rue de charenton<br>cp: 75012
452;452;Privé;abc graine d’ours (bilingue);crèche multi-accueil;;creche;24 rue de cîteaux;75012;https://www.abcpuericulture.com/fr/creche-collective-paris/graine-d-ours/31;140020100;48.8486523;2.3809769;;non;oui;non;24;rue de cîteaux;rue;124;<a href=https://www.abcpuericulture.com/fr/creche-collective-paris/graine-d-ours/31>abc graine d’ours (bilingue)</a><br>Adresse: 24 rue de cîteaux<br>cp: 75012
453;453;Privé;people & baby aquarelle (bilingue);crèche collective;;creche;27 rue de cotte;75012;https://www.people-and-baby.com/creche/aquarelle/99267472;;48.8502082;2.3780865;;non;oui;non;27;rue de cotte;rue;127;<a href=https://www.people-and-baby.com/creche/aquarelle/99267472>people & baby aquarelle (bilingue)</a><br>Adresse: 27 rue de cotte<br>cp: 75012
454;454;Municipal;cotte;crèche collective;;creche;7 rue de cotte;75012;https://www.paris.fr/equipements/creche-collective-municipale-cotte-2212;144730378;48.8486683;2.3770478;71;non;non;non;7;rue de cotte;rue;107;<a href=https://www.paris.fr/equipements/creche-collective-municipale-cotte-2212>cotte</a><br>Adresse: 7 rue de cotte<br>cp: 75012
455;455;Public;e.m.pu breche aux loups z ;Ecole;0.0;maternelle;28 rue de la brêche aux loups;75012;https://www.education.gouv.fr/annuaire/075-paris/paris-12e-arrondissement/etab/empu-breche-aux-loups-z-28-rue-de-la-breche-aux-loups.html;143435450;48.8364456;2.3930409;169.0;non;non;non;28;rue de la brêche aux loups;rue;128;<a href=https://www.education.gouv.fr/annuaire/075-paris/paris-12e-arrondissement/etab/empu-breche-aux-loups-z-28-rue-de-la-breche-aux-loups.html>e.m.pu breche aux loups z </a><br>Adresse: 28 rue de la brêche aux loups<br>cp: 75012
456;456;Privé;ecole maternelle privée pardess hanna (juive);Ecole;0.0;maternelle;19 rue de la gare de reuilly;75012;https://www.education.gouv.fr/annuaire/075-paris/paris-12e-arrondissement/etab/ecole-maternelle-privee-pardess-hanna-12.html;662630723;48.8414859;2.3948724;;non;non;juive;19;rue de la gare de reuilly;rue;119;<a href=https://www.education.gouv.fr/annuaire/075-paris/paris-12e-arrondissement/etab/ecole-maternelle-privee-pardess-hanna-12.html>ecole maternelle privée pardess hanna (juive)</a><br>Adresse: 19 rue de la gare de reuilly<br>cp: 75012
457;457;Privé;kangourou picpus;crèche collective;;creche;36 rue de picpus;75012;https://www.lamaisonkangourou.com/la-maison-kangourou/creches/picpus;153341161;48.8449534;2.3955204;80;non;non;non;36;rue de picpus;rue;136;<a href=https://www.lamaisonkangourou.com/la-maison-kangourou/creches/picpus>kangourou picpus</a><br>Adresse: 36 rue de picpus<br>cp: 75012
458;458;Municipal;picpus;crèche collective;;creche;43 rue de picpus;75012;https://www.paris.fr/equipements/creche-collective-municipale-de-picpus-3486;143413910;48.8436477;2.3967977;93;non;non;non;43;rue de picpus;rue;143;<a href=https://www.paris.fr/equipements/creche-collective-municipale-de-picpus-3486>picpus</a><br>Adresse: 43 rue de picpus<br>cp: 75012
459;459;Public;e.m.pu picpus ;Ecole;0.0;maternelle;47 rue de picpus;75012;https://fr.mappy.com/poi/53c82356e4b05c124b453a33;143413517;48.8432912;2.3970959;140.0;non;non;non;47;rue de picpus;rue;147;<a href=https://fr.mappy.com/poi/53c82356e4b05c124b453a33>e.m.pu picpus </a><br>Adresse: 47 rue de picpus<br>cp: 75012
